id,title,link,content,gold_label
412,کرن جوہر کی رومانس کی دنیا میں واپسی، ’چاند میرا دل‘ کے نام سے نئی فلم کا اعلان,https://www.express.pk/story/2732220/karanjohar-ki-ramance-ki-dunya-me-wapsi-chandmeradil-ke-nam-se-film-ka-elan,"مشہور فلم ساز کرن جوہر اور دھرما پروڈکشنز نے ایک نئے دور کی رومانوی کہانی کا اعلان کر دیا ہے جس میں اننیا پانڈے اور لکشیہ مرکزی کردار ادا کریں گے۔ فلم کا نام 'چاند میرا دل' ہے اور یہ پوسٹرز میں موجود جوڑی کی منفرد کیمسٹری اور پُرکشش انداز کو دیکھتے ہوئے ایک دلکش اور معاصر رومانوی کہانی کی پیشکش کرے گی۔ دھرما پروڈکشنز کے سوشل میڈیا اکاؤنٹس پر شیئر کیے گئے پوسٹرز میں دکھایا گیا ہے کہ اننیا ایک سادہ اور روایتی انداز میں نظر آئیں گی، جو ان کے پچھلے کرداروں سے کافی مختلف ہے۔ لکشیہ، جنہوں نے پچھلی فلم 'کل' میں اپنی ایکشن پیکڈ اداکاری سے شائقین کو متاثر کیا تھا، اس بار رومانس کی دنیا میں اپنے فن کو منوائیں گے۔ فلم کے ڈائریکٹر ویویک سونی ہیں، اور فلم کا ٹیگ لائن ""پیار تھوڑا پاگل ہونا پڑتا ہے"" نے شائقین میں تجسس بڑھا دیا ہے۔ فلم 2025 میں ریلیز کی جائے گی اور شائقین اننیا اور لکشیہ کی اس منفرد جوڑی کو دیکھنے کے لیے بےچین ہیں۔",entertainment
413,جمی شیرگل، تمنا بھاٹیہ اور اویناش تیواری کی تھرلر فلم ’سکندر کا مقدر‘ کب ریلیز ہوگی؟,https://www.express.pk/story/2732217/jimmyshergill-tamannahbhatia-avinash-ki-thriller-film-sikandarkamuqadar-kb-release-hogi,"نیٹ فلکس کی بہت انتظار کی جانے والی کرائم ڈرامہ فلم ’سکندر کا مقدر‘ 29 نومبر کو ریلیز کے لیے تیار ہے۔ اس فلم میں جمی شیرگل، اویناش تیواری، تمنا بھاٹیہ اور راجیو مہتا اہم کرداروں میں نظر آئیں گے۔ اس فلم کی ہدایتکاری معروف فلمساز نیراج پانڈے نے کی ہے، جن کی منفرد کہانی سنانے کا انداز نیٹ فلکس کے ناظرین کے لیے ایک شاندار تجربہ بننے والا ہے۔ سکندر کا مقدر کی کہانی ایک ڈکیتی، ایک پولیس افسر کی 15 سالہ تفتیش اور ایک پیچیدہ تعاقب کے گرد گھومتی ہے۔ نیراج پانڈے، جو اس سے قبل نیٹ فلکس کی سیریز ""کھاکی: دی بہار چیپٹر"" میں کام کر چکے ہیں، اس بار ایک زبردست کرائم اسٹوری کے ساتھ دوبارہ سامنے آئے ہیں۔",entertainment
414,طلاق کی افواہوں کے درمیان ایشوریا اور ابھیشیک نئی فلم میں ایک ساتھ نظر آئیں گے,https://www.express.pk/story/2732203/talaq-ki-news-aishwary-or-abhishek-nayi-film-me-sath-nazar-aayen-gay,بالی وڈ کی معروف جوڑی ایشوریا رائے اور ابھیشیک بچن طلاق کی افواہوں کی زد میں ہیں، لیکن حالیہ اطلاعات کے مطابق یہ جوڑی ایک بار پھر فلمی پردے پر اکٹھے نظر آنے والی ہے۔ بھارتی میڈیا رپورٹس کے مطابق مشہور فلم ساز منی رتنم اپنی نئی ہندی فلم میں اس جوڑی کو کاسٹ کرنے جا رہے ہیں۔ منی رتنم نے اس سے قبل 2007 کی فلم گرو میں ایشوریا اور ابھیشیک کو ایک ساتھ کاسٹ کیا تھا جس کے سیٹ سے ان کی لوو اسٹوری کا آغاز ہوا تھا اور بعد میں انہوں نے فلم راون میں بھی اس جوڑی کو اکٹھا پیش کیا۔ اب اطلاعات ہیں کہ منی رتنم ایک اور دلچسپ کہانی پر کام کر رہے ہیں جس میں یہ جوڑی پھر سے جلوہ گر ہوگی۔ واضح رہے کہ حالیہ افواہوں کے مطابق ابھیشیک بچن اور اداکارہ نمرت کور کے درمیان تعلقات کی خبریں بھی زیر گردش ہیں، جبکہ ایشوریا اور ابھیشیک کے درمیان علیحدگی کی افواہیں ہیں۔ نمرت کور نے ابھیشیک کے ساتھ رومانوی تعلقات کی تردید کرتے ہوئے کہا ہے کہ وہ اور ابھیشیک صرف دوست ہیں۔ دونوں اداکاروں کی جانب سے ان خبروں پر کوئی بیان سامنے نہیں آیا ہے۔,entertainment
415,دھمکیوں کے بعد سلمان خان کے شوٹنگ سیٹ پر 70 سے زائد سیکیورٹی اہلکار تعینات,https://www.express.pk/story/2732200/salmankhan-ke-shooting-set-par-70-se-zayed-securitypersonal-mojod,"بالی ووڈ سپر اسٹار سلمان خان نے اپنی آنے والی ایکشن ڈرامہ فلم ""سکندر"" کی شوٹنگ حیدرآباد میں دوبارہ شروع کر دی ہے۔ یہ شوٹنگ ایک ماہ تک جاری رہے گی اور سلمان خان کو درپیش سیکیورٹی خدشات کی وجہ سے سیٹ پر انتہائی سخت حفاظتی اقدامات کیے گئے ہیں۔ شوٹنگ ایک محل نما ہوٹل میں ہو رہی ہے، جسے تقریباً ایک قلعے کی طرح سیکیورٹی فراہم کی گئی ہے۔ میڈیا رپورٹس کے مطابق، سلمان خان کی سیکیورٹی کے لیے چار تہوں پر مشتمل حفاظتی اقدامات کیے گئے ہیں جن میں NSG کمانڈوز، پولیس اہلکار اور نجی سیکیورٹی گارڈز شامل ہیں۔ حیدرآباد اور ممبئی پولیس کے تعاون سے سلمان خان کے آس پاس 50 سے 70 سیکیورٹی اہلکار ہر وقت موجود ہوتے ہیں۔ ہوٹل میں داخلے پر بھی دو سطح کی جانچ کی جاتی ہے، اور تمام عملے کی روزانہ جانچ پڑتال ہوتی ہے۔ اس شیڈول کے دوران سلمان خان اور ان کی ساتھی اداکارہ راشمیکا مندانا پر دو خصوصی گانوں کی فلمبندی بھی شامل ہے۔ ان گانوں کو بڑے پیمانے پر فلمایا جا رہا ہے اور ان میں سلمان اور راشمیکا کی کیمسٹری کو اجاگر کیا جائے گا۔ یہ سخت حفاظتی انتظامات سلمان خان کو موصول ہونے والی دھمکیوں کے باعث کیے گئے ہیں، جو کہ کالے ہرن کے شکار کیس سے جڑی ہوئی ہیں۔ اس دھمکی کے بعد حکومت نے سلمان خان کو Y-کیٹیگری سیکیورٹی فراہم کی ہے تاکہ ان کی حفاظت یقینی بنائی جا سکے۔",entertainment
416,چندو چیمپئن اور بھول بھلیاں 3 کے ساتھ کارتک آریان نے باکس آفس پر نیا ریکارڈ قائم کر دیا,https://www.express.pk/story/2732194/chanduchampion-bhoolbhulyaan3-ke-sath-kartikaryan-ne-new-record-bana-dia,بالی ووڈ کے معروف اداکار کارتک آریان کے لیے سال 2024 سب سے کامیاب سال ثابت ہوا، جس میں ان کی دو بڑی فلموں، چندو چیمپئن اور بھول بھلیاں 3، نے باکس آفس پر مجموعی طور پر 200 کروڑ روپے سے زیادہ کا بزنس کیا۔ کارتک نے 2022 میں اس سنگ میل کے قریب پہنچ کر یہ خواب ادھورا چھوڑ دیا تھا، لیکن اس سال کی کامیابی نے انہیں بالآخر اس کلب کا حصہ بنا دیا ہے۔ چندو چیمپئن نے باکس آفس پر 62.95 کروڑ روپے کمائے، جس میں کارتک کی اداکاری کو خاص طور پر سراہا گیا۔ اس کے بعد نومبر میں ریلیز ہونے والی بھول بھلیاں 3 نے اپنے پہلے ہی ہفتے میں 143.91 کروڑ روپے کما کر ایک اور سنگِ میل عبور کیا۔ یہ فلم کارتک کی مقبولیت کو مزید بڑھانے میں کامیاب رہی ہے اور اب بھی سینما گھروں میں جاری ہے۔ کارتک کی سال 2024 کی مجموعی کمائی 206.86 کروڑ تک پہنچ چکی ہے، اور فلم کی کامیابی کے پیش نظر امید کی جا رہی ہے کہ وہ اس سال کے آخر تک 300 کروڑ کے ہدف تک بھی پہنچ سکتے ہیں۔,entertainment
417,’پشپا 2‘ کی خطرناک جھلک : الو ارجن اور فہد فاضل کی دھماکے دار تصویر جاری,https://www.express.pk/story/2732186/pushpa2-ki-khatarnak-jhalak-jari-alluarjun-or-fahadfasil-ki-tasveer-jari,"فلم میکرز نے فلم کی ریلیز سے پہلے مداحوں کو پرجوش رکھنے کے لیے ایک اور خطرناک پوسٹر جاری کیا ہے، جس میں الو ارجن اور فہد فاضل آمنے سامنے ہیں، جس سے ان دونوں کے درمیان زبردست تصادم کا منظر دکھایا گیا ہے۔ میتری مووی میکرز کے جاری کردہ اس پوسٹر کے ساتھ کیپشن میں کہا گیا ہے، ""پشپا 2 کے آغاز کے لیے تیار ہو جائیں! یہ فلم اس سال کی سب سے بڑی ہندوستانی فلم ثابت ہوگی۔"" اس پوسٹر کے بعد دیوالی پر الو ارجن اور رشمیکا مندانا کے شادی شدہ کردار کی جھلک بھی جاری کی گئی تھی جس نے شائقین کو مزید پرجوش کر دیا۔ پشپا 2 میں الو ارجن کے ساتھ فہد فاضل اور رشمیکا مندانا سمیت کئی اہم کردار نظر آئیں گے۔ فلم کی ہدایت کاری سکمار نے کی ہے جبکہ موسیقی ڈی ایس پی (دیوی سری پرساد) نے دی ہے۔ فلم کی ریلیز 5 دسمبر کو طے کی گئی ہے اور یہ ہندی سمیت تمام جنوبی زبانوں میں نمائش کے لیے پیش کی جائے گی۔",entertainment
418,عرفی جاوید کی ٹرپتی ڈمری پر شدید تنقید، ڈانس سیکھنے کا مشورہ دے دیا,https://www.express.pk/story/2732181/urfijaved-ne-tripitidimri-ko-dance-seekhne-ka-mashwara-de-dia,"بالی ووڈ کی مشہور فیشن انفلوئنسر عرفی جاوید نے اداکارہ ٹرپتی ڈمری کے حالیہ گانے ""وکی ودیا کا وہ والا ویڈیو"" میں ان کے ڈانس اسٹیپس پر تنقید کرتے ہوئے کہا کہ انہیں ڈانس سیکھنے کی ضرورت ہے۔ عرفی نے ایک انٹرویو میں کہا، ""ٹرپتی ڈمری ایک بہترین اداکارہ ہیں لیکن اس گانے میں ان کا ڈانس واقعی برباد کر دیا ہے، خاص کر وہ اسٹیپ جس میں وہ فرش پر لیٹ کر ہپز ہلاتی ہیں۔"" عرفی کی اس بات پر سوشل میڈیا پر ملا جلا ردعمل دیکھنے کو ملا۔ کچھ لوگوں نے اُن کی حمایت کی اور کہا کہ وہ صحیح کہہ رہی ہیں، جب کہ کچھ نے عرفی کو بھی تنقید کا نشانہ بنایا۔ ایک صارف نے کہا، ""عرفی پہلے اپنے لباس کے بارے میں کچھ سیکھ لیں۔"" جبکہ ایک اور صارف نے مزاحیہ انداز میں تبصرہ کیا، ""ہیلو رنبیر بھائی، عرفی کچھ بول رہی ہے بھابھی کے بارے میں۔"" واضح رہے کہ ٹرپتی ڈمری نے اس سال اپنی فلم ""بھاٖبھی 2"" اور ""بیڈ نیوز"" سے مقبولیت حاصل کی، تاہم ان کا ڈانس اسٹیپ اس گانے میں ان کے مداحوں کو زیادہ متاثر نہ کر سکا۔",entertainment
419,فلک شبیر نے ازدواجی زندگی خوشگوار بنانے کا راز بتا دیا,https://www.express.pk/story/2732176/falakshabir-ne-marriedlife-ko-happy-banane-ka-secret-batadia,"گلوکار فلک شبیر اور ان کی اہلیہ اداکارہ سارہ خان، جو 2020 سے ازدواجی زندگی گزار رہے ہیں، اپنی محبت اور تعلقات کو مستحکم رکھنے کے لیے منفرد انداز اپناتے ہیں۔ حال ہی میں، فلک نے اپنی خوشگوار ازدواجی زندگی کا راز بتاتے ہوئے انسٹاگرام پر مزاحیہ انداز میں کہا، ""اگر خوش رہنا چاہتے ہیں تو پہلے دل کی سنیں، پھر دماغ کی اور پھر بیوی کی۔"" فلک شبیر نے سارہ خان کے لیے ایک اور بڑا سرپرائز دیتے ہوئے ان کے خوابوں کا فارم ہاؤس تیار کروایا اور اپنی ویڈیو میں انہیں اور اپنی بیٹی الیانہ کو فارم ہاؤس دکھایا۔ انہوں نے خوشی کے اس موقع پر کہا، ""یہ سب تمہارا ہے اور اب ہم یہاں وقت گزار سکتے ہیں۔"" کچھ ماہ پہلے، سارہ خان کو ایک تصویر کی وجہ سے تنقید کا سامنا کرنا پڑا، جس میں ان کی بیٹی الیانہ چیریز سے کھیل رہی تھی۔ کچھ سوشل میڈیا صارفین نے بچی کے کھانے کے انداز پر نکتہ چینی کرتے ہوئے کہا کہ بچوں کو کھانا ضائع نہ کرنے کی تعلیم دینی چاہیے۔ اس پر سارہ نے سوال کیا، ""کیا آپ واقعی ایک دو سالہ بچے سے بڑے لوگوں کی طرح کھانے کی توقع رکھتے ہیں؟"" انہوں نے مداحوں سے گزارش کی کہ بچوں کو ان کی معصومیت میں ہی رہنے دیں۔",entertainment
420,عالیہ بھٹ نے بیٹی راہا کی دوسری سالگرہ پر دل کو چھو لینے والی تصویر شیئر کردی,https://www.express.pk/story/2732174/aaliabhatt-ne-raha-ki-birthday-par-unseen-pic-share-kardi,بالی ووڈ کی مقبول اداکارہ عالیہ بھٹ نے اپنی بیٹی راہا کپور کی دوسری سالگرہ کے موقع پر ایک نایاب تصویر شیئر کی ہے، جس میں وہ چند ہفتوں کی عمر میں نظر آ رہی ہیں۔ عالیہ نے انسٹاگرام پر یہ تصویر شیئر کی، جس میں وہ راہا کو اپنے بازوؤں میں تھامے ہوئی ہیں جبکہ رنبیر کپور محبت بھری نگاہوں سے ان کو دیکھ رہے ہیں۔ عالیہ نے تصویر کے ساتھ دل کو چھو لینے والا کیپشن لکھا، ’’آج 2 سال اور مجھے اب بھی یہ خواہش ہے کہ وقت پیچھے موڑ دوں جب تم صرف چند ہفتے کی تھیں! لیکن شاید والدین کا یہی حال ہوتا ہے کہ ہر لمحہ اپنے بچے کو ہمیشہ اپنے ساتھ رکھنا چاہتے ہیں… سالگرہ مبارک ہماری زندگی… تم ہر دن کو سالگرہ کا کیک بنا دیتی ہو۔‘‘ عالیہ اور رنبیر نے اپریل 2022 میں شادی کی تھی اور نومبر 2022 میں ان کی بیٹی راہا کی پیدائش ہوئی۔ راہا کی پہلی جھلک دسمبر 2023 کو میڈیا کے سامنے پیش کی گئی تھی اور تب سے وہ اکثر اپنے والدین کے ساتھ عوامی مقامات پر دیکھی جاتی ہیں۔ کام کے محاذ پر، رنبیر کپور اگلی فلم رامائن میں سائی پلوی کے ساتھ نظر آئیں گے، جبکہ عالیہ بھٹ جلد ہی سپائی تھرلر الفا اور لو اینڈ وار میں جلوہ گر ہوں گی۔,entertainment
421,’میں سانس لینا چاہتی ہوں‘ صبا قمر کا لاہور کی اسموگ پر تبصرہ,https://www.express.pk/story/2732170/mai-sans-lena-chahti-hon-saba-qamar-ka-lahore-ki-smog-par-tabsara,پاکستان شوبز کی اداکارہ صبا قمر نے بتایا ہے کہ انہیں اسموگ کی وجہ سے سانس لینے میں تکلیف کا سامنا کرنا پڑ رہا ہے۔ اداکارہ صبا قمر نے اپنے آفیشل انسٹاگرام اکاؤنٹ پر اسٹوری شیئر کی ہے جس میں انہوں نے شہر لاہور کے نام ایک پیغام لکھا ہے۔ اداکارہ نے لکھا کہ ’ڈئیر لاہور میں سانس لینا چاہتی ہوں، اسموگ بہت زیادہ اور دم گھٹنے والا ہے میں ہر سانس میں اسے محسوس کر سکتی ہوں، ہم میں سے جو لوگ استھما کا شکار ہیں ان کیلئے یہ نہ صرف غیر آرام دہ ہے بلکہ زندہ رہنے کیلئے جدوجہد کرنی پڑ رہی ہے، براہ کرم آسمان صاف کریں اور جلد اپنی اصلی حالت میں واپس آجائیں‘۔ صبا قمر کا یہ معنی خیز پیغام سوشل میڈیا پر وائرل ہو رہا ہے جس لاہور سے تعلق رکھنے والے صارفین کی جانب سے بھی ردعمل سامنے آرہا ہے۔ A post shared by DIVA Magazine Pakistan (@divamagazinepakistan) سوشل میڈیا صارفین کا کہنا ہے کہ وہ اداکارہ کی بات سے اتفاق کرتے ہیں اور واقعی لاہور کی فضا میں سانس لینا دشوار ہوتا جارہا ہے۔ صارفین نے حکومت سے بھی اسموگ کنٹرول کیلئے اقدامات کرنے کا مطالبہ کیا ہے۔ واضح رہے کہ اسموگ کے باعث پیش آنے والی مشکلات کے سبب لاہور ہائی کورٹ نے پنجاب میں مارکیٹیں 8 بجے بند کرنے اور اتوار کو بند رکھنے کا حکم دیا ہے۔ A post shared by DIVA Magazine Pakistan (@divamagazinepakistan) لاہور ہائی کورٹ نے ورک فرام ہوم پالیسی شروع کرنے اور دھواں چھوڑنے والی گاڑیوں کے موٹر وے اور رنگ روڈز داخلے پر پابندی عائد کرنے کا بھی حکم دیا تھا۔ عدالت نے کہا کہ اسموگ کے حوالے سے شہر کو ایمرجنسی کی صورتحال کا سامنا ہے۔ یاد رہے کہ لاہور دنیا کا آلودہ ترین شہر بن گیا جس کا مجموعی ایئر کوالٹی انڈیکس 292 ریکارڈ کیا گیا ہے۔,entertainment
