id,title,link,content,category
11,جنوبی لبنان میں اسرائیلی فضائی حملہ، حسن نصراللہ کے چچا 3 بیٹوں سمیت شہید,https://urdu.dunyanews.tv/index.php/ur/World/849246,"بیروت : (ویب ڈیسک ) لبنانی ذرائع نے اطلاع دی ہے کہ ایک اسرائیلی طیارے کے حملے میں حسن نصراللہ کے چچا عبداللہ نصر اللہ، ان کے تین بچے اور ان کا ایک پوتا شہید ہوگئے ۔ عرب میڈیا کے مطابق شہید ابو حیدر عبداللہ حزب اللہ کے مرحوم سیکرٹری جنرل حسن نصر اللہ کے چچا ہیں، حسن نصراللہ جو  گذشتہ ستمبر میں بیروت کے جنوبی مضافاتی علاقے حارہ حریک میں حزب اللہ کی قیادت کے ہیڈکوارٹر پر اسرائیلی بمباری میں شہید ہوگئے تھے ۔ یہ چاروں افراد جنوبی لبنان کے ضلع صور کے قصبے البزوریہ میں ایک گھر میں تھے، جو کہ حزب اللہ کے سیکرٹری جنرل حسن نصراللہ کی جائے پیدائش ہے۔ یہاں یہ بات قابل ذکر ہے کہ اسرائیلی افواج نے دو ماہ قبل لبنان میں پنےحملوں کی رفتار میں اضافہ کردیا تھا،  خاص طور پر بیروت کے جنوبی مضافاتی علاقے الضاحیہ اور جنوبی اور مشرقی لبنان میں حزب اللہ کے مضبوط ٹھکانوں کو نشانہ بنایا۔ اس نے ملک کے مختلف علاقوں میں ڈرون کے ذریعے کئی حملے کیے جن میں حزب اللہ سے منسلک جنگجوؤں اور عہدیداروں کو قتل کیا۔ گزشتہ ماہ  (اکتوبر) کے آغاز میں اسرائیل نے لبنان میں ""زمینی آپریشن"" شروع کیا جسے اس نے سرحد کے اس پار محدود کارروائی قرار دیا۔ تاہم حزب اللہ نے کہا ہے کہ اسرائیل کا جنوب کے کسی بھی دیہات پر مکمل کنٹرول نہیں ہے لیکن اسرائیلی تصادم اور بمباری کے نتیجے میں تقریباً 36 قصبوں میں بڑے پیمانے پر تباہی ہوئی، اور لاکھوں افراد بے گھر ہوئے۔",World
12,ٹرمپ کے ساتھ رابطے بحال کرنے پر کوئی اعتراض نہیں : روسی صدر,https://urdu.dunyanews.tv/index.php/ur/World/849238,"ماسکو : (ویب ڈیسک ) روسی صدر ولادیمیر پیوٹن نے اپنے نئے امریکی ہم منصب ڈونلڈ ٹرمپ کو مبارکباد پیش کرتے ہوئے کہا ہے کہ نئے امریکی صدر کے ساتھ رابطے بحال کرنے میں کوئی رکاوٹ نہیں۔ عرب میڈیا رپورٹ کے مطابق کریملن صدر پیوٹن نے ولدائی فورم کے دوران خطاب کرتے ہوئے کہا کہ ٹرمپ سے رابطہ کرنا کوئی غلط بات نہیں ہوگی ، وہ قاتلانہ حملے کا نشانہ بنتے ہوئے زخمی ہوئے تھے۔ انہوں نے کہا کہ ""میں اس موقع کو ان کے امریکہ کے صدر منتخب ہونے پر مبارکباد پیش کرنا چاہتا ہوں۔ ولادیمیر پیوٹن  نے مزید کہا کہ ٹرمپ نے بڑی ہمت کا مظاہرہ کیا اور ایک بہادر آدمی کی طرح کام کیا ، نئے صدر کی روس کے ساتھ تعلقات بحال کرنے اور یوکرین بحران کے خاتمے میں سہولت فراہم کرنے کی خواہش توجہ کی مستحق ہے۔ روسی صدر  نے کہا کہ وہ خود ٹرمپ سے رابطہ کرنے میں عار محسوس نہیں کرتے،  ان کے ساتھ رابطے دوبارہ شروع کرنے میں قطعاً کوئی اعتراض نہیں ہے۔ یہ پیش رفت اس وقت سامنے آئی ہے جب روسی صدر نے موجودہ لمحے کے خطرے سے خبردار کرتے ہوئے کہا تھا کہ کچھ مغربی سیاست دان ان کے ملک کی تزویراتی شکست کی کوشش کررہے ہیں۔ روسی صدر کا کہنا تھا کہ ان کے پاس اپنے دفاع کے لیے قابل ہتھیار موجود ہیں اور مسلسل تیار ہو رہے ہیں،  ٹیکنالوجی کی ترقی کے ساتھ نئی شکلیں حاصل کر رہے ہیں ،  ان ہتھیاروں کے حامل ممالک کی تعداد میں اضافہ ہو رہا ہے،  کوئی بھی اس بات کی ضمانت نہیں دیتا کہ اگر دھمکیاں آئیں تو انہیں استعمال نہیں کیا جائے گا۔ یاد رہے کہ  امریکی ری پبلکن امیدوار ڈونلڈ ٹرمپ نے روسی صدر پیوٹن سے گفتگو کی خواہش کا اظہار کیا تھا ،  اپنے بیان میں نومنتخب امریکی صدر ڈونلڈ ٹرمپ نے کہا کہ الیکشن جیتنے کے بعد سے 70 عالمی رہنماؤں سے بات ہوئی ہے۔ ان کا کہنا تھا کہ ابھی تک روسی صدر سے بات نہیں کی لیکن ان سے بات کرنے کا ارادہ ہے۔",World
13,ڈونلڈ ٹرمپ نے سوزی وائلزکو وائٹ ہاؤس کا چیف آف سٹاف مقرر کردیا,https://urdu.dunyanews.tv/index.php/ur/World/849234,واشنگٹن : (ویب ڈیسک ) نومنتخب امریکی صدر ڈونلڈ ٹرمپ نے سوزی وائلز کو وائٹ ہاؤس کا چیف آف سٹاف مقرر کردیا۔ غیرملکی میڈیا کے مطابق سوزی وائلز ڈونلڈ ٹرمپ کی انتخابی مہم کی منیجر تھیں، 67 سالہ سوزی ویلز نے امریکی تاریخ میں اس عہدے پر فائز ہونے والی پہلی خاتون ہونے کا اعزاز حاصل کرلیا۔ میڈیا رپورٹس کے مطابق سوزی وائلز مشہور فٹبال پلیئر اور سپورٹس کاسٹر پیٹ سمرال کی بیٹی ہیں۔ انتخابات میں کامیابی کے 2 دن بعد ڈونلڈ ٹرمپ کا کہنا تھا  کہ سوزی وائلز نے امریکی تاریخ کی سب سے بڑی سیاسی فتوحات میں سے ایک حاصل کرنے میں میری مدد کی، وہ میری 2016ء اور 2020ء دونوں کی کامیاب مہمات کا ایک لازمی حصہ تھیں۔ ڈونلڈ ٹرمپ نے کہا کہ سوزی وائلز مضبوط اور ہوشیار ہیں، ان کی عالمی سطح تعریف اور احترام کیا جاتا ہے۔,World
14,اسرائیل کا لبنانی شہرصیدا میں ڈرون حملہ، 3 افراد جاں بحق، 4  یونیفل اہلکار زخمی,https://urdu.dunyanews.tv/index.php/ur/World/849218,"بیروت : (ویب ڈیسک ) لبنان کے مختلف علاقوں پر اسرائیلی حملے جاری ہیں اور ایک اسرائیلی ڈرون نے جنوبی شہر صیدا میں لبنانی فوج کی چوکی کے قریب ایک کار کو نشانہ بنا ڈالا، اس ڈرون حملے کے نتیجے میں 3 افراد جاں بحق ہوگئے۔ عرب میڈیا کے مطابق  لبنانی فوج نے اعلان کیا کہ اسرائیلی حملے نے ایک کار کو نشانہ بنایا جب وہ اس کی ایک چوکی سے گزر رہی تھی اس حملے میں تین افراد جاں بحق ہوگئے ، لبنانی فوج کے تین اور اقوام متحدہ کی امن فوج (UNIFIL) کی گشتی فورس کے چار اہلکار زخمی ہوگئے۔ یہ  حملہ اس وقت کیا گیا ہے جب اسرائیل نے جمعرات کو ہی ’’جبل لبنان‘‘ گورنری میں ""عاریا"" روڈ پر ایک کار کو بھی نشانہ بنایا، ایک ڈرون نے ’’عاریا الکحالہ‘‘ روڈ پر ایک کار پر بمباری کی،  یہ دارالحکومت بیروت کو البقاع سے ملانے والی بین الاقوامی سڑک ہے ، اس حملے میں ایک خاتون جاں بحق اور ایک شخص زخمی ہوگیا۔ دوسری جانب اسرائیل نے تبنین قصبے پر 5 حملے کیے اور جنوب میں کفرہ اور مجدل سلم کے قصبوں پر بھی بمباری کی۔ دوسری جانب اسرائیلی فوج نے اعلان کیا ہے کہ جنوبی لبنان میں حزب اللہ کیخلاف لڑائی میں اس کے 5 فوجی مارے گئے ہیں،  انھوں نے جنوب میں پارٹی کے ٹھکانوں اور ہتھیاروں کے ڈپو پر درجنوں حملے کئے۔ اس علاقے میں دونوں فریقوں کے درمیان ہفتوں سے لڑائیاں جاری ہیں۔ یکم اکتوبر سے اسرائیلی فوج نے لبنان میں زمینی در اندازی بھی شروع کر رکھی ہے،  سرحد کے قریب لبنان کے کئی قصبوں میں اسرائیلی فوج داخل ہوچکی ہے تاہم حزب اللہ نے تصدیق کی ہے کہ اسرائیل کا جنوب کے کسی بھی دیہات پر مکمل کنٹرول نہیں ہے ،  اسرائیلی تصادم اور بمباری کے نتیجے میں تقریباً 36 قصبوں میں بڑے پیمانے پر تباہی ہوئی اور لاکھوں افراد بے گھر ہوگئے ہیں۔",World
15,دنیا کی کوئی طاقت آرٹیکل 370 کو دوبارہ نہیں لاسکتی: مودی کا کشمیر اسمبلی کی قرارداد پر ردعمل,https://urdu.dunyanews.tv/index.php/ur/World/849189,ممبئی: (دنیا نیوز) بھارت کے وزیراعظم نریندرا مودی نے مقبوضہ کشمیر کی اسمبلی سے آرٹیکل 370 کے خاتمے کیخلاف منظور قرارداد پر ردعمل دیتے ہوئے کہا ہے کہ دنیا کی کوئی طاقت آرٹیکل 370 دوبارہ نہیں لاسکتی۔ واضح رہے کہ اگست 2019ء میں بھارتی سرکار نے یکطرفہ اقدام سے مقبوضہ کشمیر کی حیثیت بدل دی تھی، مقبوضہ کشمیر کی نئی اسمبلی کے پہلے ہی اجلاس میں اراکین نے مطالبہ کیا تھا کہ علاقے کا خصوصی درجہ بحال کیا جائے۔ کشمیر میڈیا کی رپورٹ میں بتایا گیا ہے کہ اجلاس میں بی جے پی کے اراکین اسمبلی نے پی ڈی پی کی جانب سے پیش قراداد کی کاپیاں چھیننے کی کوشش بھی کی تھی جس پر سارجنٹ آف آرمز نے ہنگامہ آرائی کرنے والے بی جے پی اراکین کو باہر نکال دیا تھا۔ یاد رہے کہ بھارت کی سپریم کورٹ کے سبکدوش ہونے والے چیف جسٹس نے بھی آرٹیکل 370 منسوخ ہونے کی توثیق کی تھی مگر ریاستی انتخابات کرانے کا بھی حکم دیا تھا۔,World
16,ٹرمپ کی جیت امریکا کیلئے اپنی سابق پالیسیوں پر نظرثانی کا موقع ہے: ایران,https://urdu.dunyanews.tv/index.php/ur/World/849185,تہران: (ویب ڈیسک) ایران نے کہا ہے کہ امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کی جیت واشنگٹن کیلئے اپنی سابق پالیسیوں پر نظرثانی کا ایک موقع ہے۔ ایرانی وزارت خارجہ کے ترجمان اسماعیل بقائی نے اپنے بیان میں کہا کہ ہمیں مختلف امریکی انتظامیہ کی سابق پالیسیوں اور ہدایات کے حوالے سے بہت تلخ تجربات ہیں لیکن ٹرمپ کی جیت واشنگٹن کی طرف سے پچھلے غلط طریقوں پر دوبارہ غور اور نظر ثانی کرنے کا ایک موقع ہے۔ واضح رہے ٹرمپ نے 2018ء میں جوہری معاہدے سے یکطرفہ دستبرداری کے بعد سے تہران پر برسوں میں سخت ترین پابندیاں عائد کی تھیں، جنوری 2020ء میں ٹرمپ نے پاسداران انقلاب میں قدس فورس کے کمانڈر اور ایران کی علاقائی اثر و رسوخ کی حکمت عملی کے معمار قاسم سلیمانی کے قتل کا بھی حکم دیا تھا۔ میڈیا رپورٹ کے مطابق ٹرمپ کے انتخابات کے پہلے اثرات میں ایرانی کرنسی کی قدر میں گراوٹ آنا بھی شامل ہے، ایران کی کرنسی اب تک کی کم ترین سطح پر آگئی جو تہران کے لیے منتظر نئے چیلنجوں کی نشاندہی کرتی ہے۔,World
17,سعودی عرب: ٹریفک قوانین پر عملدرآمد سے حادثات اور اموات میں 50 فیصد کمی,https://urdu.dunyanews.tv/index.php/ur/World/849181,ریاض: (ویب ڈیسک) سعودی عرب میں ٹریفک قوانین پر عملدرآمد سے حادثات اور اموات میں 50 فیصد کمی ہوگئی۔ مقامی میڈیا کی رپورٹ کے مطابق سعودی عرب کی وزارت داخلہ اور اس کے سکیورٹی سیکٹرز نے ٹریفک سیفٹی کو بہتربنانے میں اہم کردار ادا کیا ہے جس کے نتیجے میں مملکت کی سڑکوں پر نہ صرف ٹریفک حادثات میں کمی آئی بلکہ حادثات میں اموات کی تعداد بھی کم ہوگئی ہے۔ سعودی عرب میں روڈ سیفٹی کے حوالے سے اٹھائے گئے اقدامات کے باعث تمام بڑے شہروں اور گورنریوں کی مرکزی اور ذیلی شاہراؤں پر حادثات میں ہونے والی اموات کا تناسب 50 فیصد کم ہوگیا ہے۔ ٹریفک سیفٹی کو بڑھانے اور سڑکوں پر محفوظ ٹریفک ماحول فراہم کرنے کے لئے وزارت داخلہ کے زیر نگرانی کام کرنے والے ادارے پبلک سکیورٹی 1100 کلومیٹر سے زیادہ سڑکوں پر حفاظتی انتظام کے عملے اور جدید ترین سیفٹی گاڑیوں کی فراہمی کو یقینی بنایا گیا ہے۔ اس حوالے سے ان سڑکوں پر گیارہ مراکز قائم کئے گئے ہیں، اس سال کے اندر سکیورٹی اہلکاروں کو جدید ٹیکنالوجیز آلات سے لیس گاڑیاں فراہم کی گئی ہیں، یہ گاڑیاں بیرونی سڑکوں کو دن میں 24 گھنٹے کور کرتی ہیں۔,World
18,یورپ کی سلامتی ہمیشہ کیلئے امریکا کے حوالے نہیں کی جاسکتی: فرانسیسی صدر,https://urdu.dunyanews.tv/index.php/ur/World/849180,پیرس: (ویب ڈیکس) فرانسیسی صدر عکمانویل میکرون نے کہا کہ یورپ کی سلامتی ہمیشہ کیلئے امریکا کے حوالے نہیں کی جاسکتی۔ میڈیا رپورٹ کے مطابق فرانس کے صدر عمانویل میکرون نے امریکہ میں ریپبلکن صدارتی امیدوار ڈونلڈ ٹرمپ کی فتح کے بعد یورپی رہنماؤں سے گفتگو کرتے ہوئے کہا ہے کہ براعظم یورپ کو اپنی سلامتی کے حوالے سے امریکہ سے آزادی پر زور دینے کی کوشش کرنی چاہیے اور اپنے مفادات کا تحفظ کرنے کے لیے خود کوشش کرنی چاہیے تاکہ جیو پولیٹکل مخالفین سے اپنے مفادات کا دفاع کر سکے۔ صدر میکرون کا مزید کہنا تھا کہ ہمیں لازماً ہمیشہ کے لیے اپنی سلامتی کے امور امریکا کے حوالے نہیں کرنے چاہئیں، صدر ٹرمپ کے وائٹ ہاؤس میں دوبارہ آجانے کا مطلب ہے کہ وہ اپنے عوام اور امریکی مفادات کا ہی تحفظ کریں گے۔ انہوں نے یہ تمہید باندھنے کے بعد یورپی رہنماؤں سے دریافت کیا ہم اپنے یورپی عوام کے مفادات کے دفاع کے لیےخود کو تیارسمجھتے ہیں؟ ایک تقریب سے خطاب کرتے ہوئے صدر میکرون نے مزید کہا یوکرین کا روس کے خلاف جنگ جیتنا یورپ کے بہترین مفاد میں ہے، ہمارا مفاد یہ ہے کہ روس کسی صورت نہ جیتے۔ واضح رہے فرانس اور جرمنی کے وزرائے دفاع نے اسی پس منظر میں بدھ کے روز پیرڈ میں ہنگامی طور پر ملاقات کی اور یورپ کے لئے ممکنہ منظر نامے پر تبادلہ خیال کیا، اب یورپی لیڈروں نے اسی بارے میں سر جوڑ لئے ہیں۔,World
19,ٹرمپ کو امریکی پالیسی میں فوری تبدیلی لانی چاہیے: فلسطینی سفیر کا مطالبہ,https://urdu.dunyanews.tv/index.php/ur/World/849178,لندن: (ویب ڈیسک) برطانیہ میں تعینات فلسطینی سفیر حسام ذوملوت نے مطالبہ کیا ہے کہ ٹرمپ کو امریکی پالیسی میں فوری تبدیلی لانی چاہیے۔ میڈیا رپورٹ کے مطابق فلسطینی اتھارٹی کے برطانیہ میں سفیر حسام ذوملوت نے نو منتخب امریکی صدر ڈونلڈ ٹرمپ سے مطالبہ کیا ہے کہ وہ وائٹ ہاؤس میں پہنچنے کے لئے جنوری کا انتظار نہ کریں بلکہ فوری طور پر مشرق وسطیٰ میں جاری لڑائی اور تنازع کو ختم کرنے کے لیے امریکی پالیسی میں تبدیلی لائیں۔ رپورٹ کے مطابق فلسطینی اتھارٹی کے سفیر نے مزید کہا ڈونلڈ ٹرمپ نے وعدہ کیا ہے کہ وہ جاری بحرانوں کو حل کریں گے، انتخابی مہم کے دوران کئے گئے ان کے وعدے کی وجہ سے ہی عرب امریکن ووٹرز نے ڈونلڈ ٹرمپ کو ووٹ دیا ہے۔ ان کا کہنا تھا اب ضائع کرنے کے لئے وقت نہیں ہے اور ہم نومنتخب صدر ٹرمپ سے اس بات کی توقع نہیں رکھتے کہ وہ اس کے لیے جنوری 2025 تک کا انتظار کریں گے کہ غزہ میں جاری اسرائیلی جنگ سے ہزاروں کی تعداد میں لوگ اپنی زندگیاں کھو چکے ہیں۔,World
20,حزب اللہ امریکی انتظامیہ سے جنگ بندی بارے زیادہ پر امید نہیں: ابراہیم الموسوی,https://urdu.dunyanews.tv/index.php/ur/World/849177,بیروت: (ویب ڈیسک) حزب اللہ کے رکن پارلیمنٹ ابراہیم الموسوی نے کہا کہ حزب اللہ امریکی انتظامیہ سے جنگ بندی بارے زیادہ پرامید نہیں ہے۔ حزب اللہ کے رکن پارلیمنٹ ابراہیم الموسوی نے کہا ہے کہ حزب اللہ لبنان میں جنگ روکنے کے لئے کسی بھی کوشش کا خیر مقدم کرے گی مگر وہ امریکہ کی کسی خاص انتظامیہ سے جنگ بندی کے لیے زیادہ امیدیں وابستہ نہیں کئے ہوئے۔ واضح رہے ابراہیم الموسوی حزب اللہ کی طرف سے لبنانی پارلیمنٹ کا حصہ ہیں اور حزب اللہ کے اہم نمائندہ سمجھے جاتے ہیں۔,World
21,غزہ: اسرائیلی فوج کا کمال عدوان ہسپتال پر پھر دھاوا، تازہ حملوں میں 27 فلسطینی شہید,https://urdu.dunyanews.tv/index.php/ur/World/849176,غزہ: (دنیا نیوز) اسرائیلی فوج کے غزہ میں مظلوم فلسطینی پناہ گزینوں پر حملے جاری رہے۔ اسرائیلی فوج نے کمال عدوان ہسپتال پر پھر دھاوا بول دیا، تازہ حملوں میں 27 فلسطینی شہید جبکہ متعدد زخمی ہوگئے، غزہ کی شمالی پٹی میں 19 فلسطینی صیہونی بربریت کا نشانہ بنے۔ صیہونی فورسز کے ہاتھوں شہدا کی مجموعی تعداد 43 ہزار 437 ہوگئی ایک لاکھ 2 ہزار 670 فلسطینی زخمی ہو چکے ہیں۔,World
22,افغانستان میں پابندی کے باوجود افیون کی کاشت میں 19 فیصد اضافہ,https://urdu.dunyanews.tv/index.php/ur/World/849151,اسلام آباد: (دنیا نیوز) عبوری افغان حکومت کی گرفت کی نمایاں کمزوری کے باعث افغانستان میں پابندی کے باوجود افیون کی کاشت میں 19 فیصد اضافہ ہو گیا۔ طالبان انتظامیہ کی ناکام حکمرانی دراصل افیون کی کاشت کو روکنے میں ناکامی کی وجہ ہے، منظم حکمت عملی نہ ہونے کے باعث شمال مشرقی افغانستان میں افیون کی کاشت میں مسلسل اضافہ ہو رہا ہے۔ کسانوں کے لیے متبادل روزگار کی عدم دستیابی بھی افیون کی کاشت میں اضافہ کا سبب ہے، بدخشاں صوبے میں کسانوں پر ظلم بھی پائیدار حل کی کمی کو ظاہر کرتا ہے۔ منافع بخش افیون کی منڈی میں قیمتیں 730 ڈالر فی کلو تک پہنچ گئیں، غیر قانونی منشیات کی تجارت، افغان حکام کی ناکامی کے باعث عالمی سطح پر منشیات سے وابستہ مسائل کو بڑھا رہی ہے۔ خطے میں عبوری افغان حکومت کی افیون کی روک تھام میں ناکامی، عالمی صحت اور سلامتی کو خطرے میں ڈال رہی ہے۔,World
23,اسرائیل کا امریکا سے 25 جنگی طیارے خریدنے کا معاہدہ,https://urdu.dunyanews.tv/index.php/ur/World/849150,تل ابیب: (ویب ڈیسک) اسرائیل نے امریکی کمپنی سے 25 ایف-15 طیاروں کی خریداری کیلئے 5 ارب ڈالر سے زائد کا معاہدہ کرلیا۔ اسرائیلی میڈیا کے مطابق اسرائیلی فوج نے 5.2 ارب ڈالر کے معاہدے کے تحت بوئنگ کمپنی سے 25 جدید ایف-15 جنگی طیارے خریدنے کا اعلان کیا ہے، جن کی فراہمی 2031 میں شروع ہوگی۔ معاہدے کے مطابق اسرائیل کو ہر سال 4 سے 6 طیارے فراہم کیے جائیں گے، اسرائیل نے حالیہ جنگ کے دوران بھی امریکا سے بڑے پیمانے پر اسلحہ حاصل کیا ہے۔ اسرائیلی وزارت دفاع کا کہنا ہے کہ یہ طیارے زیادہ فاصلے اور وزن لے جانے کی صلاحیت رکھتے ہیں، جو اسرائیلی فضائیہ کو مشرق وسطیٰ میں موجودہ اور مستقبل کے چیلنجز کا سامنا کرنے میں مدد دے گی۔,World
24,سٹاک مارکیٹ : رواں ہفتے 100 انڈیکس نے نئی بلندی کو چھو کر ایک اور اعزاز حاصل کر لیا,https://urdu.dunyanews.tv/index.php/ur/Business/849522,کراچی :(ویب ڈیسک) پاکستان سٹاک ایکسچینج کے 100 انڈیکس نے نئی بلندی کو چھو کر ایک اور اعزاز اپنے نام کر لیا۔ پاکستان سٹاک ایکسچینج کی ہفتہ وار رپورٹ جاری کردی گئی ہے جس کے مطابق مارکیٹ میں گزشتہ ہفتے بھر پور تیزی ریکارڈ کی گئی اور 100 انڈیکس میں ہفتہ وار 2431 پوائنٹس اضافہ ریکارڈ کیا گیا۔ رپورٹ کے مطابق گزشتہ ہفتے 100 انڈیکس 93 ہزار 291 کی تاریخی بلند ترین سطح پر بند ہوا جبکہ 100 انڈیکس کی ہفتہ وار بلند ترین سطح 93514 اور کم ترین سطح 91395 رہی، مارکیٹ میں ہفتہ وار3.67 ارب شیئرز کے سودے ہوئے۔ سٹاک مارکیٹ کے ہفتہ وار کاروبار کی مالیت 124 ارب روپے رہی، مارکیٹ کیپٹلائزیشن ہفتے بھر میں 270 ارب روپے سے بڑھ کر 11977 ارب روپے ہوگئی۔ واضح رہے کہ گزشتہ روز کاروباری ہفتے کے آخری روز سٹاک ایکسچینج 100 انڈیکس کے پہلے سیشن کا آغاز مثبت انداز میں ہوا اور ایک موقع پر انڈیکس 481 پوائنٹس کے ساتھ 93 ہزار کی عبوری حد کو چھو گیا جو سٹاک ایکسچینج کی اب تک کی سب سے بڑی عبوری حد تھی۔,Business
25,سونے کی فی تولہ قیمت 2 لاکھ 78 ہزار 800 روپے پر مستحکم,https://urdu.dunyanews.tv/index.php/ur/Business/849541,کراچی: (ویب ڈیسک) عالمی و مقامی مارکیٹوں میں ہفتے کو سونے کی قیمتوں میں استحکام رہا۔ عالمی بلین مارکیٹ میں سونا 2683 ڈالر فی اونس کی سطح پر مستحکم رہا، اس میں کوئی ردوبدل نہیں ہوا۔ بین الاقوامی مارکیٹ میں سونے کے نرخ مستحکم رہنے کے باعث مقامی سطح پر بھی فی تولہ سونا 2 لاکھ 78 ہزار 800 روپے پر مستحکم رہا، اسی طرح دس گرام سونے کی قیمت 2 لاکھ 39 ہزار 26 روپے پر برقرار رہی۔ دوسری جانب چاندی کی فی تولہ قیمت 3 ہزار 300 روپے پر مستحکم رہی، یاد رہے کہ جمعہ کو سونے کی فی تولہ قیمت میں 2 ہزار روپے کا اضافہ ریکارڈ کیا گیا تھا۔ واضح رہے کہ گزشتہ ماہ پاکستان میں سونے کی فی تولہ قیمت 2 لاکھ 87 ہزار 900 روپے کی بلند ترین سطح پر جا پہنچی تھی۔,Business
26,گیس کے ذخائر میں مسلسل کمی، صارفین کو بجلی پر منتقل کرنے کا پلان,https://urdu.dunyanews.tv/index.php/ur/Business/849473,اسلام آباد: (ذیشان یوسفزئی) گیس کے مقامی ذخائر میں مسلسل کمی کا سلسلہ جاری ہے، سالانہ بنیادوں پر گیس کے مقامی کے ذخائر میں 1.7 فیصد کی شرح سے کمی جاری ہے۔ ذرائع کے مطابق حکومت نے منصوبہ بنایا ہے کہ سردیوں میں صارفین کو بجلی پر منتقل کیا جائے گا، اس مقصد کو پورا کرنے میں بجلی سہولت پیکیج کا مرکزی کردار ہو گا جس کا اعلان حکومت نے گزشتہ روز کیا ہے۔ پیکیج کی کامیابی سے گیس کا استعمال کم ہو جائے گا اور بجلی کی طلب بڑھے گی جس سے کیپسٹی پیمنٹس کے بوجھ میں بھی تھوڑا ریلیف ملے گا۔ ذرائع نے بتایا ہے کہ ملک بھر میں سالانہ بنیادوں پر گیس ذخائر میں 1.7 فیصد کمی جاری ہے اور ملک بھر کے مقامی گیس ذخائر سے  پیداوار 3200 ایم ایم سی ایف ڈی ہے جس میں 200 ایم ایم سی ایف ڈی گیس فیلڈ کے کمپریسر استمال کرلیتے ہیں جبکہ باقی 3 ہزار ایم ایم سی ایف ڈی سسٹم میں آتی ہے۔ اس 3 ہزار ایم ایم سی ایف ڈی میں سے 1450 ایم ایم سی ایف ڈی گیس کھاد کارخانوں کو دی جاتی ہے جبکہ سوئی گیس کمپنیوں کو 1500 سے 1600 ایم ایم سی ایف ڈی گیس دی جاتی ہے، باقی  کمی کو پورا کرنے کیلئے ایک ہزار ایم ایم سی ایف ڈی ایل این جی درآمد کی جاتی ہے۔ ذرائع نے مزید بتایا ہے کہ بجلی سہولت پیکیج سے گیس کا استعمال کم ہو گا اور گیس کے کم استعمال سے بجلی کی طلب بڑھے گی۔,Business
27,کے الیکٹرک ڈیفالٹرز کے بھی 68 ارب بروقت بل دینے والے سے وصول کرنے کی تیاری,https://urdu.dunyanews.tv/index.php/ur/Business/849489,اسلام آباد: (ذیشان یوسفزئی) کے الیکٹرک نے نادہندگان کے 68 ارب روپے بھی بروقت بل دینے والوں سے وصول کرنے کی تیاری مکمل کر لی۔ نادہندگان کے 2016 سے پہلے کے 26 ارب روپے بھی واجبات میں شامل ہیں، کے الیکٹرک نے نیپرا میں رائٹ آف کلیم کی درخواست دائر کر دی، درخواست میں 2016 سے 2023 تک نادہندگان کے اربوں روپے ٹیرف میں شامل کرنے کی اجازت مانگی ہے۔ کے الیکٹرک کی درخواست پر نیپرا نے 14 اعتراضات عائد کردیئے ہیں، نیپرا نے کے الیکٹرک نادہندگان کی رقم کو مشکوک رقوم قرار دے دیا۔ نیپرا نے پوچھا ہے کہ کے الیکٹرک 2016 سے پہلے کے 26 ارب روپے کلیم کیوں کر رہا ہے؟  کیا کے الیکٹرک نے نادہندگان کے بجلی کنکشن منقطع کیے؟ کیا کے الیکٹرک کے پاس نادہندگان کا مکمل ریکارڈ موجود ہے؟ نیپرا نے استفسار کیا ہے کہ کے الیکٹرک نے ایک کروڑ سے کم نادہندگان کے کنکشن منقطع کیوں نہیں کیے؟ کیا کے الیکٹرک نے نادہندگان سے وصولی کے لیے قانون کا سہارا لیا؟ لاء اینڈ آرڈر کی صورتحال میں ٹیرف میں 5 اعشاریہ 2 فیصد اضافہ دوبارہ کیوں مانگا گیا؟ نیپرا نے درخواست پر فریقین کو نوٹسز جاری کردیئے اور فریقین سے 7 دنوں میں آراء طلب کر لی، نیپرا درخواست پر 21 نومبر کو سماعت کرے گا۔,Business
